area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surface,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,province,Zone,zone_num,price_per_m2
287.0,645000.0,as new,,4.0,hyper equipped,,1.0,9170,645.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,2247.3867595818815
350.0,399500.0,good,4.0,5.0,semi equipped,,,5500,988.0,0,0,,house,mansion,1,800,Namur,Wallonia_zone,2,1141.4285714285713
115.0,115000.0,to renovate,3.0,3.0,not installed,,,4480,398.0,0,0,,house,house,1,40,Liege,Wallonia_zone,2,1000.0
168.0,545000.0,as new,4.0,4.0,installed,,,1325,1080.0,1,30,,house,villa,1,1080,Walloon Brabant,Wallonia_zone,2,3244.0476190476193
180.0,349000.0,good,2.0,3.0,installed,,,3200,230.0,1,24,,house,house,1,74,Flemish Brabant,Flanders_zone,3,1938.888888888889
216.0,545000.0,as new,2.0,4.0,hyper equipped,,,8301,327.0,1,19,,house,house,0,0,West Flanders,Flanders_zone,3,2523.1481481481483
275.0,625000.0,good,3.0,4.0,hyper equipped,,,1700,474.0,0,0,,house,town,0,0,Flemish Brabant,Flanders_zone,3,2272.7272727272725
195.0,144000.0,,3.0,3.0,semi equipped,,,4020,135.0,1,40,,house,house,0,0,Liege,Wallonia_zone,2,738.4615384615385
218.0,69950.0,as new,3.0,3.0,,,,4520,725.0,0,0,,house,villa,0,0,Liege,Wallonia_zone,2,320.8715596330275
128.0,239000.0,good,3.0,2.0,installed,,,3350,538.0,1,14,,house,house,1,270,Flemish Brabant,Flanders_zone,3,1867.1875
105.0,170000.0,to renovate,3.0,2.0,,,,5030,3400.0,0,0,,house,house,0,0,Namur,Wallonia_zone,2,1619.047619047619
295.0,550000.0,,,4.0,,,,9000,262.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1864.406779661017
200.0,369000.0,good,2.0,3.0,hyper equipped,,,9300,83.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1845.0
151.0,362100.0,as new,3.0,3.0,installed,,,2040,442.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2398.0132450331125
190.0,350000.0,to renovate,4.0,3.0,semi equipped,,,1390,648.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1842.1052631578948
183.0,380000.0,as new,2.0,3.0,hyper equipped,,,9310,178.0,1,12,,house,house,1,99,East Flanders,Flanders_zone,3,2076.502732240437
170.0,266000.0,as new,,3.0,installed,,,8820,158.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1564.7058823529412
178.0,381816.0,as new,2.0,3.0,,,,9860,212.0,0,0,,house,house,1,118,East Flanders,Flanders_zone,3,2145.0337078651687
180.0,450000.0,just renovated,4.0,4.0,installed,,,5004,605.0,0,0,,house,villa,0,0,Namur,Wallonia_zone,2,2500.0
249.0,295000.0,good,4.0,4.0,installed,,,7350,800.0,1,37,,house,house,0,0,Hainaut,Wallonia_zone,2,1184.7389558232933
140.0,245000.0,to renovate,,2.0,semi equipped,,,1420,345.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1750.0
400.0,850000.0,as new,,4.0,installed,,1.0,9300,626.0,0,0,,house,mansion,0,0,East Flanders,Flanders_zone,3,2125.0
150.0,255500.0,good,,4.0,installed,,,8552,100.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1703.3333333333333
173.0,309000.0,good,,5.0,installed,,,3680,545.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1786.1271676300578
110.0,199000.0,to renovate,3.0,3.0,semi equipped,,,2890,340.0,0,0,,house,house,1,120,Antwerp,Flanders_zone,3,1809.090909090909
151.0,167500.0,to renovate,2.0,3.0,not installed,,,9600,220.0,0,0,,house,house,1,110,East Flanders,Flanders_zone,3,1109.271523178808
180.0,245000.0,as new,2.0,4.0,,,,1480,548.0,1,25,,house,villa,1,448,Walloon Brabant,Wallonia_zone,2,1361.111111111111
637.0,895999.0,as new,4.0,12.0,,,,7890,13727.0,0,0,,house,country,0,0,Hainaut,Wallonia_zone,2,1406.591836734694
70.0,130000.0,good,2.0,1.0,installed,,,6900,40.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1857.142857142857
170.0,323600.0,as new,3.0,3.0,installed,,,8501,330.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1903.5294117647059
454.0,799000.0,as new,4.0,5.0,usa hyper equipped,,,1430,3601.0,1,170,,house,villa,1,3000,Walloon Brabant,Wallonia_zone,2,1759.9118942731277
247.0,297000.0,to renovate,4.0,3.0,semi equipped,,,3350,1562.0,1,42,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1202.4291497975707
242.0,665000.0,good,4.0,4.0,,,,8434,400.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,2747.9338842975208
777.0,795000.0,good,4.0,7.0,usa installed,yes,,5575,2031.0,0,0,,house,exceptiona,1,1717,Namur,Wallonia_zone,2,1023.1660231660231
320.0,559000.0,good,4.0,4.0,installed,,1.0,4540,1950.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1746.875
135.0,295000.0,as new,4.0,3.0,installed,,,9420,387.0,1,25,,house,villa,1,120,East Flanders,Flanders_zone,3,2185.185185185185
120.0,185000.0,good,,4.0,semi equipped,,,8800,302.0,0,0,,house,house,1,1,West Flanders,Flanders_zone,3,1541.6666666666667
158.0,319000.0,as new,3.0,3.0,usa hyper equipped,,,1360,304.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2018.987341772152
150.0,495000.0,,4.0,3.0,installed,,,1325,13.0,0,0,True,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,3300.0
270.0,240000.0,,4.0,5.0,not installed,,,5580,1121.0,0,0,,house,house,0,0,Namur,Wallonia_zone,2,888.8888888888889
402.0,995000.0,good,4.0,6.0,not installed,,1.0,1410,1525.0,1,50,,house,villa,1,900,Walloon Brabant,Wallonia_zone,2,2475.1243781094527
230.0,495000.0,as new,4.0,3.0,installed,,,4500,5578.0,0,0,,house,villa,0,0,Liege,Wallonia_zone,2,2152.1739130434785
157.0,349000.0,as new,,4.0,hyper equipped,,,8470,320.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2222.9299363057326
155.0,430000.0,just renovated,2.0,4.0,usa hyper equipped,,,1853,170.0,1,26,,house,town,1,50,Flemish Brabant,Flanders_zone,3,2774.1935483870966
232.0,375000.0,,4.0,3.0,installed,,,4530,1189.0,1,50,,house,villa,1,1100,Liege,Wallonia_zone,2,1616.3793103448277
150.0,415000.0,good,3.0,4.0,usa semi equipped,,,1420,621.0,0,0,,house,town,0,0,Walloon Brabant,Wallonia_zone,2,2766.6666666666665
145.0,239000.0,good,2.0,4.0,installed,,,4430,291.0,1,20,,house,house,1,125,Liege,Wallonia_zone,2,1648.2758620689656
127.0,180000.0,good,,2.0,installed,,,8560,312.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1417.3228346456692
310.0,519000.0,just renovated,,3.0,,,,8380,464.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1674.1935483870968
149.0,295100.0,,,3.0,,,,8460,277.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1980.5369127516778
140.0,290000.0,good,3.0,4.0,hyper equipped,,,4140,551.0,1,40,,house,house,1,300,Liege,Wallonia_zone,2,2071.4285714285716
184.0,399000.0,as new,2.0,4.0,hyper equipped,,,9200,200.0,1,15,,house,house,0,0,East Flanders,Flanders_zone,3,2168.478260869565
148.0,302330.0,,3.0,3.0,,,,8800,270.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2042.7702702702702
125.0,270000.0,good,2.0,3.0,installed,,,1420,180.0,1,11,,house,house,1,90,Walloon Brabant,Wallonia_zone,2,2160.0
138.0,272000.0,,3.0,4.0,,,,8520,285.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1971.0144927536232
450.0,1850000.0,,4.0,6.0,hyper equipped,,,1180,1500.0,1,40,,house,villa,1,1400,Brussel-Capital,Brussels_zone,1,4111.111111111111
250.0,429000.0,,2.0,4.0,installed,,,2627,250.0,1,36,,house,house,1,110,Antwerp,Flanders_zone,3,1716.0
142.0,397000.0,,,3.0,hyper equipped,,,9200,205.0,0,0,,house,house,1,139,East Flanders,Flanders_zone,3,2795.774647887324
185.0,198000.0,,3.0,4.0,installed,,,6760,430.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1070.2702702702702
350.0,650000.0,good,4.0,5.0,installed,,,7972,3350.0,0,0,,house,mansion,0,0,Hainaut,Wallonia_zone,2,1857.142857142857
409.0,1225000.0,as new,4.0,5.0,usa hyper equipped,,1.0,1325,3500.0,1,70,True,house,house,1,3500,Walloon Brabant,Wallonia_zone,2,2995.1100244498775
115.0,165000.0,good,3.0,2.0,semi equipped,,,6900,213.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1434.7826086956522
210.0,199000.0,as new,,3.0,,,,8958,295.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,947.6190476190476
180.0,170000.0,good,3.0,3.0,semi equipped,,,7390,1496.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,944.4444444444445
116.0,140000.0,good,3.0,3.0,semi equipped,,,6060,401.0,0,0,,house,house,1,330,Hainaut,Wallonia_zone,2,1206.896551724138
199.0,385000.0,as new,3.0,3.0,,,,1340,258.0,1,27,,house,house,1,258,Walloon Brabant,Wallonia_zone,2,1934.6733668341708
318.0,270000.0,good,2.0,4.0,semi equipped,,,7301,460.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,849.0566037735849
226.0,699000.0,as new,4.0,4.0,,,,9860,6850.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,3092.920353982301
170.0,429000.0,good,,3.0,installed,,,8370,544.0,1,28,,house,house,0,0,West Flanders,Flanders_zone,3,2523.529411764706
185.0,249500.0,to be done up,2.0,3.0,installed,,,8860,412.0,0,0,,house,house,1,284,West Flanders,Flanders_zone,3,1348.6486486486488
507.0,1375000.0,just renovated,4.0,5.0,usa hyper equipped,,1.0,1852,997.0,1,77,,house,country,0,0,Flemish Brabant,Flanders_zone,3,2712.0315581854043
178.0,445000.0,as new,4.0,4.0,usa hyper equipped,,,5310,1020.0,1,25,,house,house,1,820,Namur,Wallonia_zone,2,2500.0
220.0,279000.0,to be done up,2.0,4.0,installed,,1.0,2590,453.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1268.1818181818182
192.0,474000.0,good,4.0,5.0,installed,,,1390,1680.0,1,20,,house,house,1,1200,Walloon Brabant,Wallonia_zone,2,2468.75
160.0,175000.0,,4.0,4.0,,,,6750,408.0,0,0,,house,house,1,300,Luxembourg,Wallonia_zone,2,1093.75
240.0,289000.0,good,,3.0,installed,,,9961,150.0,1,16,,house,house,0,0,East Flanders,Flanders_zone,3,1204.1666666666667
131.0,363444.0,as new,,3.0,,,,3370,168.0,1,12,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2774.381679389313
647.0,1699000.0,as new,4.0,5.0,usa hyper equipped,,,1090,951.0,1,44,,house,villa,1,400,Brussel-Capital,Brussels_zone,1,2625.9659969088098
106.0,159500.0,as new,,3.0,usa installed,,,8800,93.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1504.7169811320755
124.0,195000.0,to renovate,,2.0,,,,9900,172.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1572.5806451612902
220.0,720000.0,as new,2.0,5.0,hyper equipped,,,1200,163.0,0,0,,house,house,1,40,Brussel-Capital,Brussels_zone,1,3272.7272727272725
145.0,300000.0,as new,3.0,3.0,,,,8800,300.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2068.9655172413795
400.0,530000.0,,,3.0,installed,,,8700,380.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1325.0
555.0,590000.0,good,3.0,5.0,installed,,,7860,10516.0,0,0,,house,mansion,0,0,Hainaut,Wallonia_zone,2,1063.063063063063
180.0,395000.0,good,2.0,3.0,installed,,,1435,575.0,1,74,,house,apartment,0,0,Walloon Brabant,Wallonia_zone,2,2194.4444444444443
123.0,35000.0,to renovate,2.0,4.0,,,,4102,110.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,284.5528455284553
135.0,345000.0,good,3.0,4.0,installed,,,9140,1050.0,1,142,,house,house,1,800,East Flanders,Flanders_zone,3,2555.5555555555557
267.0,380000.0,,4.0,4.0,installed,,1.0,5000,1527.0,1,50,,house,house,0,0,Namur,Wallonia_zone,2,1423.2209737827716
142.0,395000.0,as new,3.0,4.0,,,,6700,350.0,1,35,,house,house,1,250,Luxembourg,Wallonia_zone,2,2781.6901408450703
130.0,285000.0,good,4.0,6.0,installed,,,5030,85.0,0,0,,house,house,0,0,Namur,Wallonia_zone,2,2192.3076923076924
150.0,219900.0,,2.0,3.0,not installed,,,7951,370.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1466.0
124.0,85000.0,good,2.0,3.0,not installed,,,6900,125.0,1,30,,house,house,1,125,Luxembourg,Wallonia_zone,2,685.483870967742
400.0,2650000.0,as new,4.0,5.0,installed,,,1640,2490.0,0,0,True,house,villa,0,0,Flemish Brabant,Flanders_zone,3,6625.0
170.0,350000.0,just renovated,4.0,4.0,hyper equipped,,,8670,299.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2058.823529411765
236.0,380000.0,as new,4.0,4.0,usa hyper equipped,,,4400,333.0,1,40,,house,house,0,0,Liege,Wallonia_zone,2,1610.1694915254238
168.0,384500.0,,3.0,4.0,,,,4000,240.0,0,0,,house,villa,0,0,Liege,Wallonia_zone,2,2288.690476190476
141.0,219500.0,,2.0,3.0,installed,,,8650,193.0,0,0,,house,house,1,193,West Flanders,Flanders_zone,3,1556.7375886524824
150.0,277000.0,good,3.0,3.0,installed,,,8480,321.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1846.6666666666667
240.0,498000.0,good,4.0,1.0,installed,,,9600,2311.0,0,0,,house,mixed,0,0,East Flanders,Flanders_zone,3,2075.0
296.0,180000.0,good,3.0,3.0,semi equipped,,1.0,7140,210.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,608.1081081081081
306.0,695000.0,good,3.0,3.0,installed,,,9100,207.0,0,0,,house,apartment,0,0,East Flanders,Flanders_zone,3,2271.2418300653594
149.0,408400.0,,3.0,4.0,hyper equipped,,,9000,115.0,0,0,,house,house,1,127,East Flanders,Flanders_zone,3,2740.9395973154365
222.0,350000.0,just renovated,3.0,4.0,,,,6211,642.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1576.5765765765766
220.0,972000.0,good,2.0,6.0,,,,8300,154.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,4418.181818181818
185.0,499000.0,as new,,3.0,installed,,1.0,6790,1225.0,1,30,,house,house,1,1200,Luxembourg,Wallonia_zone,2,2697.2972972972975
210.0,260000.0,to be done up,2.0,3.0,not installed,,,1400,175.0,1,15,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1238.095238095238
132.0,298000.0,good,4.0,4.0,installed,,,3300,590.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2257.5757575757575
497.0,1250000.0,as new,4.0,8.0,installed,,1.0,3440,4000.0,0,0,,house,exceptiona,1,4000,Flemish Brabant,Flanders_zone,3,2515.0905432595573
171.0,460000.0,as new,3.0,3.0,hyper equipped,,,9041,486.0,1,50,,house,house,1,128,East Flanders,Flanders_zone,3,2690.058479532164
204.0,450000.0,,,3.0,,,,8000,126.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2205.8823529411766
137.0,399000.0,,,3.0,hyper equipped,,,9200,189.0,0,0,,house,house,1,113,East Flanders,Flanders_zone,3,2912.4087591240877
250.0,300000.0,,,6.0,,,,6030,310.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1200.0
162.0,249000.0,to renovate,,3.0,,,,4920,1328.0,0,0,,house,house,0,0,Liege,Wallonia_zone,2,1537.037037037037
110.0,175000.0,to renovate,3.0,3.0,semi equipped,,,6220,519.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1590.909090909091
130.0,195000.0,to renovate,,2.0,semi equipped,,,7700,1158.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1500.0
120.0,495000.0,as new,2.0,2.0,installed,yes,,9000,50.0,0,0,,house,house,1,38,East Flanders,Flanders_zone,3,4125.0
158.0,299000.0,,3.0,3.0,hyper equipped,,,1360,251.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1892.4050632911392
142.0,239000.0,as new,2.0,3.0,installed,,,7141,269.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1683.0985915492959
161.0,314000.0,,3.0,3.0,hyper equipped,,,1360,240.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1950.3105590062112
295.0,895000.0,as new,2.0,6.0,installed,,,1030,230.0,1,10,,house,exceptiona,1,135,Brussel-Capital,Brussels_zone,1,3033.898305084746
90.0,295000.0,,2.0,2.0,hyper equipped,,,8400,270.0,1,20,,house,house,1,159,West Flanders,Flanders_zone,3,3277.777777777778
228.0,259000.0,to be done up,,3.0,,,,9500,457.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1135.9649122807018
151.0,336500.0,,,3.0,installed,,,8610,372.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2228.476821192053
135.0,219000.0,good,2.0,3.0,installed,,,6230,223.0,0,0,,house,house,1,150,Hainaut,Wallonia_zone,2,1622.2222222222222
196.0,307720.0,,2.0,3.0,,,,9473,152.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1570.0
161.0,295000.0,,,2.0,,,,3730,1426.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,1832.2981366459628
1612.0,2999999.0,,,30.0,,,,2660,1585.0,0,0,,house,apartment,0,0,Antwerp,Flanders_zone,3,1861.0415632754343
200.0,295000.0,as new,3.0,3.0,hyper equipped,,,9500,465.0,1,40,,house,house,1,300,East Flanders,Flanders_zone,3,1475.0
240.0,795000.0,,4.0,4.0,installed,,,1150,146.0,1,16,,house,house,1,70,Brussel-Capital,Brussels_zone,1,3312.5
379.0,989000.0,good,4.0,7.0,,,,9620,3030.0,0,0,True,house,mansion,0,0,East Flanders,Flanders_zone,3,2609.4986807387863
720.0,2400000.0,good,,13.0,installed,,,1000,170.0,0,0,,house,apartment,0,0,Brussel-Capital,Brussels_zone,1,3333.3333333333335
147.0,324172.0,as new,,3.0,hyper equipped,,,3850,494.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2205.2517006802723
329.0,349000.0,,4.0,3.0,,,,9700,1150.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1060.790273556231
125.0,345000.0,to be done up,2.0,3.0,installed,,,1400,600.0,0,0,,house,house,1,150,Walloon Brabant,Wallonia_zone,2,2760.0
282.0,220000.0,to renovate,4.0,7.0,,,,7022,530.0,1,16,,house,mixed,1,250,Hainaut,Wallonia_zone,2,780.1418439716313
210.0,397000.0,as new,3.0,2.0,,,,9300,288.0,1,25,,house,town,0,0,East Flanders,Flanders_zone,3,1890.4761904761904
272.0,270000.0,good,3.0,5.0,installed,,,7300,1429.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,992.6470588235294
500.0,2690000.0,as new,4.0,5.0,installed,,,1180,2700.0,0,0,True,house,villa,1,2600,Brussel-Capital,Brussels_zone,1,5380.0
393.0,620000.0,good,2.0,4.0,hyper equipped,,1.0,9600,569.0,1,40,,house,house,1,434,East Flanders,Flanders_zone,3,1577.6081424936388
114.0,256984.0,,3.0,3.0,,,,8790,346.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2254.245614035088
448.0,650000.0,,,5.0,hyper equipped,,,8860,1250.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,1450.892857142857
152.0,600000.0,,4.0,3.0,,,,9600,756.0,1,38,,house,villa,0,0,East Flanders,Flanders_zone,3,3947.3684210526317
140.0,265000.0,just renovated,4.0,2.0,installed,,,5060,270.0,1,25,,house,house,1,105,Namur,Wallonia_zone,2,1892.857142857143
170.0,305000.0,,3.0,3.0,,,,8820,343.0,1,30,,house,house,0,0,West Flanders,Flanders_zone,3,1794.1176470588234
320.0,1160000.0,good,2.0,5.0,installed,,,1040,180.0,1,20,,house,house,0,0,Brussel-Capital,Brussels_zone,1,3625.0
127.0,149000.0,,4.0,2.0,semi equipped,,,6690,112.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1173.2283464566929
224.0,270000.0,good,3.0,4.0,installed,,,7040,2505.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1205.357142857143
211.0,450000.0,,,3.0,,,,1450,744.0,0,0,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2132.701421800948
106.0,225000.0,to renovate,,2.0,,,,2640,124.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2122.6415094339623
260.0,795000.0,as new,2.0,5.0,usa installed,,1.0,1200,231.0,1,6,,house,house,1,71,Brussel-Capital,Brussels_zone,1,3057.6923076923076
450.0,1495000.0,,,4.0,hyper equipped,,2.0,8020,7946.0,0,0,,house,villa,0,0,West Flanders,Flanders_zone,3,3322.222222222222
273.0,619000.0,good,,10.0,installed,,,8420,215.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2267.3992673992675
210.0,565000.0,good,4.0,4.0,installed,,1.0,1495,1530.0,0,0,,house,villa,0,0,Walloon Brabant,Wallonia_zone,2,2690.4761904761904
295.0,832500.0,as new,4.0,4.0,hyper equipped,,,2930,2115.0,0,0,True,house,house,0,0,Antwerp,Flanders_zone,3,2822.0338983050847
160.0,279000.0,,,3.0,semi equipped,,,8800,1073.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1743.75
191.0,165000.0,good,3.0,2.0,installed,,,6183,260.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,863.8743455497382
150.0,185000.0,,3.0,3.0,not installed,,,7972,782.0,1,30,,house,villa,1,375,Hainaut,Wallonia_zone,2,1233.3333333333333
229.0,449000.0,good,3.0,3.0,hyper equipped,,,1760,364.0,0,0,,house,house,1,150,Flemish Brabant,Flanders_zone,3,1960.698689956332
345.0,625000.0,good,4.0,4.0,hyper equipped,,,4632,1500.0,1,20,True,house,villa,1,1500,Liege,Wallonia_zone,2,1811.5942028985507
198.0,325000.0,good,,3.0,semi equipped,,,1428,746.0,0,0,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,1641.4141414141413
157.0,276100.0,as new,3.0,3.0,,,,8780,220.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1758.5987261146497
85.0,155000.0,as new,2.0,2.0,installed,,,4020,75.0,1,15,,house,house,0,0,Liege,Wallonia_zone,2,1823.5294117647059
132.0,239000.0,,3.0,4.0,,,,6791,116.0,0,0,,house,house,0,0,Luxembourg,Wallonia_zone,2,1810.6060606060605
155.0,297500.0,,,3.0,,,,8470,220.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1919.3548387096773
146.0,157500.0,,3.0,3.0,installed,,,6060,180.0,1,35,,house,town,1,52,Hainaut,Wallonia_zone,2,1078.7671232876712
400.0,1650000.0,as new,,5.0,hyper equipped,,1.0,3140,3025.0,0,0,True,house,villa,0,0,Flemish Brabant,Flanders_zone,3,4125.0
451.0,625000.0,,,,,,,8200,476.0,0,0,,house,mixed,0,0,West Flanders,Flanders_zone,3,1385.8093126385809
191.0,308000.0,to be done up,3.0,4.0,not installed,,,1650,177.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1612.565445026178
210.0,645000.0,,,5.0,,,,2880,1361.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,3071.4285714285716
235.0,270000.0,to be done up,4.0,3.0,,,,8530,510.0,0,0,,house,bungalow,0,0,West Flanders,Flanders_zone,3,1148.936170212766
258.0,485000.0,good,4.0,3.0,installed,,1.0,2870,743.0,0,0,,house,villa,0,0,Antwerp,Flanders_zone,3,1879.84496124031
185.0,265000.0,to renovate,,3.0,,,,9680,1029.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1432.4324324324325
250.0,350000.0,,3.0,3.0,semi equipped,,,7500,808.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1400.0
470.0,795000.0,as new,3.0,8.0,,,,7500,640.0,0,0,,house,mansion,0,0,Hainaut,Wallonia_zone,2,1691.4893617021276
346.0,880000.0,,3.0,4.0,hyper equipped,,,2100,680.0,1,40,,house,exceptiona,1,535,Antwerp,Flanders_zone,3,2543.3526011560693
151.0,349000.0,good,3.0,3.0,,,,4120,1373.0,0,0,,house,house,1,1000,Liege,Wallonia_zone,2,2311.2582781456954
135.0,299000.0,just renovated,2.0,3.0,installed,,,8720,115.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2214.814814814815
230.0,459000.0,good,4.0,3.0,installed,,,1741,1150.0,1,45,,house,house,1,1000,Flemish Brabant,Flanders_zone,3,1995.6521739130435
274.0,269000.0,good,2.0,3.0,installed,,,9400,222.0,0,0,,house,town,0,0,East Flanders,Flanders_zone,3,981.7518248175182
400.0,1095000.0,good,4.0,5.0,installed,,,1380,1600.0,1,40,,house,exceptiona,1,1560,Walloon Brabant,Wallonia_zone,2,2737.5
199.0,645000.0,as new,4.0,3.0,installed,,,1750,1505.0,1,18,True,house,villa,0,0,Flemish Brabant,Flanders_zone,3,3241.2060301507536
170.0,239000.0,to be done up,,5.0,,,,4683,930.0,0,0,,house,house,1,400,Liege,Wallonia_zone,2,1405.8823529411766
178.0,320250.0,as new,,3.0,,,,8531,488.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1799.1573033707866
